Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,DemandResponseLevel,DataPeriod
1865,RegionC,Peak,946.64,0.0,0.5378,722.35,237.196,Medium,Main_0_2399
1866,RegionC,Peak,947.09,0.0,0.5489,650.0,230.120333,Medium,Main_0_2399
1867,RegionC,Peak,947.52,0.0,0.5608,587.87,234.906667,Medium,Main_0_2399
1868,RegionC,Peak,947.95,0.0,0.5726,540.19,231.107333,Medium,Main_0_2399
1869,RegionC,Peak,948.36,0.0,0.5837,510.22,264.7,Medium,Main_0_2399
1870,RegionC,Flat,588.88,0.0,0.5932,500.0,281.394,Low,Main_0_2399
1871,RegionC,Flat,589.11,0.0,0.6006,510.22,321.908,Medium,Main_0_2399
1872,RegionC,Valley,425.63,0.0,0.6054,540.19,311.178,Low,Main_0_2399
1873,RegionC,Valley,425.79,0.0,0.6073,587.87,371.273333,Medium,Main_0_2399
1874,RegionC,Valley,425.94,0.0,0.6061,650.0,371.252,Medium,Main_0_2399
1875,RegionC,Valley,426.08,0.0,0.6021,722.35,363.995,Medium,Main_0_2399
1876,RegionC,Valley,426.22,0.0,0.5954,800.0,361.150667,Medium,Main_0_2399
1877,RegionC,Valley,426.34,0.0,0.5866,877.65,365.508,Medium,Main_0_2399
1878,RegionC,Valley,426.46,0.0,0.5763,950.0,376.900667,Medium,Main_0_2399
1879,RegionC,Flat,656.26,0.0,0.5651,1012.13,371.172,Medium,Main_0_2399
1880,RegionC,Flat,656.42,0.0,0.554,1059.81,370.82,Medium,Main_0_2399
1881,RegionC,Flat,656.56,0.0,0.5436,1089.78,372.247667,Medium,Main_0_2399
1882,RegionC,Flat,656.69,0.0,0.5347,1100.0,368.638667,Medium,Main_0_2399
1883,RegionC,Flat,656.81,0.0,0.5278,1089.78,373.172333,Medium,Main_0_2399
1884,RegionC,Flat,656.91,0.0,0.5236,1059.81,348.604667,Medium,Main_0_2399
1885,RegionC,Flat,657.0,0.0,0.5222,1012.13,320.500333,Medium,Main_0_2399
1886,RegionC,Flat,657.08,0.0,0.5238,950.0,297.331333,Low,Main_0_2399
1887,RegionC,Flat,657.14,0.0,0.5283,877.65,278.277,Low,Main_0_2399
1888,RegionC,Flat,657.19,0.0,0.5353,800.0,244.847667,Low,Main_0_2399
1889,RegionC,Peak,952.98,0.0,0.5445,722.35,236.048,Medium,Main_0_2399
1890,RegionC,Peak,953.01,0.0,0.5551,650.0,193.857333,Medium,Main_0_2399
1891,RegionC,Peak,953.02,0.0,0.5665,587.87,182.097333,Medium,Main_0_2399
1892,RegionC,Peak,953.01,0.0,0.5778,540.19,240.940667,Medium,Main_0_2399
1893,RegionC,Peak,952.98,0.0,0.5884,510.22,250.32,Medium,Main_0_2399
1894,RegionC,Flat,591.47,0.0,0.5974,500.0,297.037333,Low,Main_0_2399
1895,RegionC,Flat,591.43,0.0,0.6043,510.22,283.284667,Low,Main_0_2399
1896,RegionC,Valley,427.11,0.0,0.6086,540.19,317.031333,Medium,Main_0_2399
1897,RegionC,Valley,427.06,0.0,0.6099,587.87,363.470667,Medium,Main_0_2399
1898,RegionC,Valley,427.0,0.0,0.6083,650.0,381.088667,Medium,Main_0_2399
1899,RegionC,Valley,426.93,0.0,0.6037,722.35,383.341333,Medium,Main_0_2399
1900,RegionC,Valley,426.86,0.0,0.5965,800.0,382.4,Medium,Main_0_2399
1901,RegionC,Valley,426.77,0.0,0.5871,877.65,380.571333,Medium,Main_0_2399
1902,RegionC,Valley,426.68,0.0,0.5763,950.0,367.558667,Medium,Main_0_2399
1903,RegionC,Flat,656.28,0.0,0.5646,1012.13,358.150333,Medium,Main_0_2399
1904,RegionC,Flat,656.12,0.0,0.5529,1059.81,366.149333,Medium,Main_0_2399
1905,RegionC,Flat,655.94,0.0,0.542,1089.78,365.871,Medium,Main_0_2399
1906,RegionC,Flat,655.75,0.0,0.5325,1100.0,371.938,Medium,Main_0_2399
1907,RegionC,Flat,655.55,0.0,0.5252,1089.78,349.184667,Medium,Main_0_2399
1908,RegionC,Flat,655.34,0.0,0.5204,1059.81,327.141333,Medium,Main_0_2399
1909,RegionC,Flat,655.12,0.0,0.5185,1012.13,315.784667,Medium,Main_0_2399
1910,RegionC,Flat,654.88,0.0,0.5196,950.0,286.227333,Low,Main_0_2399
1911,RegionC,Flat,654.64,0.0,0.5236,877.65,244.064,Low,Main_0_2399
1912,RegionC,Flat,654.39,0.0,0.5301,800.0,220.696667,Low,Main_0_2399
1913,RegionC,Peak,948.48,0.0,0.5388,722.35,150.666333,Medium,Main_0_2399
1914,RegionC,Peak,948.09,0.0,0.5489,650.0,171.952667,Medium,Main_0_2399
1915,RegionC,Peak,947.68,0.0,0.5598,587.87,158.949333,Medium,Main_0_2399
1916,RegionC,Peak,947.26,0.0,0.5707,540.19,200.549333,Medium,Main_0_2399
1917,RegionC,Peak,946.83,0.0,0.5808,510.22,230.414667,Medium,Main_0_2399
1918,RegionC,Flat,587.42,0.0,0.5894,500.0,272.202667,Low,Main_0_2399
1919,RegionC,Flat,587.14,0.0,0.5958,510.22,308.570667,Low,Main_0_2399
1920,RegionC,Valley,423.84,0.0,0.5997,540.19,361.052,Medium,Main_0_2399
1921,RegionC,Valley,423.63,0.0,0.6006,587.87,383.290667,Medium,Main_0_2399
1922,RegionC,Valley,423.41,0.0,0.5985,650.0,377.194333,Medium,Main_0_2399
1923,RegionC,Valley,423.2,0.0,0.5936,722.35,373.501333,Medium,Main_0_2399
1924,RegionC,Valley,422.98,0.0,0.586,800.0,368.750667,Medium,Main_0_2399
1925,RegionC,Valley,422.76,0.0,0.5763,877.65,371.991333,Medium,Main_0_2399
1926,RegionC,Valley,422.53,0.0,0.5651,950.0,341.937333,Medium,Main_0_2399
1927,RegionC,Flat,649.7,0.0,0.5531,1012.13,349.704,Medium,Main_0_2399
1928,RegionC,Flat,649.35,0.0,0.5411,1059.81,331.536667,Medium,Main_0_2399
1929,RegionC,Flat,649.0,0.0,0.5298,1089.78,313.6,Medium,Main_0_2399
1930,RegionC,Flat,648.65,0.0,0.5201,1100.0,298.56,Medium,Main_0_2399
1931,RegionC,Flat,648.29,0.0,0.5125,1089.78,283.931333,Medium,Main_0_2399
1932,RegionC,Flat,647.94,0.0,0.5075,1059.81,287.024,Medium,Main_0_2399
1933,RegionC,Flat,647.58,0.0,0.5054,1012.13,307.318667,Medium,Main_0_2399
1934,RegionC,Flat,647.23,0.0,0.5063,950.0,289.556,Low,Main_0_2399
1935,RegionC,Flat,646.87,0.0,0.51,877.65,272.492667,Low,Main_0_2399
1936,RegionC,Flat,646.52,0.0,0.5164,800.0,254.185333,Low,Main_0_2399
1937,RegionC,Peak,936.95,0.0,0.5249,722.35,247.271667,Medium,Main_0_2399
1938,RegionC,Peak,936.45,0.0,0.5349,650.0,189.31,Medium,Main_0_2399
1939,RegionC,Peak,935.95,0.0,0.5457,587.87,198.652,Medium,Main_0_2399
1940,RegionC,Peak,935.46,0.0,0.5565,540.19,219.866,Medium,Main_0_2399
1941,RegionC,Peak,934.97,0.0,0.5666,510.22,216.816667,Medium,Main_0_2399
1942,RegionC,Flat,580.03,0.0,0.5751,500.0,257.292667,Low,Main_0_2399
1943,RegionC,Flat,579.74,0.0,0.5815,510.22,267.157667,Low,Main_0_2399
1944,RegionC,Valley,418.49,0.0,0.5853,540.19,313.557333,Medium,Main_0_2399
1945,RegionC,Valley,418.29,0.0,0.5863,587.87,337.794667,Medium,Main_0_2399
1946,RegionC,Valley,418.09,0.0,0.5843,650.0,343.848,Medium,Main_0_2399
1947,RegionC,Valley,417.9,0.0,0.5793,722.35,359.647333,Medium,Main_0_2399
1948,RegionC,Valley,417.71,0.0,0.5718,800.0,377.502,Medium,Main_0_2399
1949,RegionC,Valley,417.52,0.0,0.5622,877.65,379.821667,Medium,Main_0_2399
1950,RegionC,Valley,417.34,0.0,0.5511,950.0,378.499333,Medium,Main_0_2399
1951,RegionC,Flat,641.8,0.0,0.5392,1012.13,378.330667,Medium,Main_0_2399
1952,RegionC,Flat,641.55,0.0,0.5274,1059.81,377.085667,Medium,Main_0_2399
1953,RegionC,Flat,641.3,0.0,0.5163,1089.78,379.898667,Medium,Main_0_2399
1954,RegionC,Flat,641.06,0.0,0.5068,1100.0,380.876,Medium,Main_0_2399
1955,RegionC,Flat,640.84,0.0,0.4994,1089.78,378.534667,Medium,Main_0_2399
1956,RegionC,Flat,640.62,0.0,0.4946,1059.81,349.408,Medium,Main_0_2399
1957,RegionC,Flat,640.42,0.0,0.4927,1012.13,324.947333,Medium,Main_0_2399
1958,RegionC,Flat,640.22,0.0,0.4939,950.0,302.423667,Low,Main_0_2399
1959,RegionC,Flat,640.04,0.0,0.4979,877.65,273.348667,Low,Main_0_2399
1960,RegionC,Flat,639.87,0.0,0.5046,800.0,222.429,Low,Main_0_2399
1961,RegionC,Peak,927.59,0.0,0.5134,722.35,196.305667,Medium,Main_0_2399
1962,RegionC,Peak,927.38,0.0,0.5237,650.0,230.613333,Medium,Main_0_2399
1963,RegionC,Peak,927.19,0.0,0.5349,587.87,215.017333,Medium,Main_0_2399
1964,RegionC,Peak,927.02,0.0,0.546,540.19,248.06,Medium,Main_0_2399
1965,RegionC,Peak,926.87,0.0,0.5564,510.22,241.970667,Medium,Main_0_2399
1966,RegionC,Flat,575.21,0.0,0.5653,500.0,246.02,Low,Main_0_2399
1967,RegionC,Flat,575.14,0.0,0.5722,510.22,330.988333,Medium,Main_0_2399
1968,RegionC,Valley,415.34,0.0,0.5764,540.19,330.001,Medium,Main_0_2399
1969,RegionC,Valley,415.31,0.0,0.5778,587.87,364.525,Medium,Main_0_2399
1970,RegionC,Valley,415.28,0.0,0.5762,650.0,370.465333,Medium,Main_0_2399
1971,RegionC,Valley,415.27,0.0,0.5717,722.35,363.15,Medium,Main_0_2399
1972,RegionC,Valley,415.26,0.0,0.5647,800.0,374.733333,Medium,Main_0_2399
1973,RegionC,Valley,415.27,0.0,0.5555,877.65,382.690667,Medium,Main_0_2399
1974,RegionC,Valley,415.28,0.0,0.5449,950.0,367.819667,Medium,Main_0_2399
1975,RegionC,Flat,638.93,0.0,0.5335,1012.13,370.100667,Medium,Main_0_2399
1976,RegionC,Flat,638.97,0.0,0.5222,1059.81,366.94,Medium,Main_0_2399
1977,RegionC,Flat,639.04,0.0,0.5116,1089.78,378.652333,Medium,Main_0_2399
1978,RegionC,Flat,639.11,0.0,0.5026,1100.0,354.023333,Medium,Main_0_2399
1979,RegionC,Flat,639.2,0.0,0.4957,1089.78,367.513333,Medium,Main_0_2399
1980,RegionC,Flat,639.31,0.0,0.4914,1059.81,309.382667,Medium,Main_0_2399
1981,RegionC,Flat,639.43,0.0,0.4901,1012.13,295.285333,Low,Main_0_2399
1982,RegionC,Flat,639.56,0.0,0.4917,950.0,275.187333,Low,Main_0_2399
1983,RegionC,Flat,639.7,0.0,0.4963,877.65,242.495333,Low,Main_0_2399
1984,RegionC,Flat,639.86,0.0,0.5035,800.0,226.731667,Low,Main_0_2399
1985,RegionC,Peak,928.05,0.0,0.5129,722.35,223.900667,Medium,Main_0_2399
1986,RegionC,Peak,928.32,0.0,0.5237,650.0,236.926,Medium,Main_0_2399
1987,RegionC,Peak,928.61,0.0,0.5354,587.87,226.120333,Medium,Main_0_2399
1988,RegionC,Peak,928.91,0.0,0.5471,540.19,207.299333,Medium,Main_0_2399
1989,RegionC,Peak,929.24,0.0,0.558,510.22,238.253333,Medium,Main_0_2399
1990,RegionC,Flat,576.98,0.0,0.5675,500.0,237.956667,Low,Main_0_2399
1991,RegionC,Flat,577.2,0.0,0.5748,510.22,284.770667,Low,Main_0_2399
1992,RegionC,Valley,417.04,0.0,0.5796,540.19,341.947667,Medium,Main_0_2399
1993,RegionC,Valley,417.21,0.0,0.5815,587.87,371.066667,Medium,Main_0_2399
1994,RegionC,Valley,417.39,0.0,0.5804,650.0,377.841667,Medium,Main_0_2399
1995,RegionC,Valley,417.58,0.0,0.5764,722.35,378.533667,Medium,Main_0_2399
1996,RegionC,Valley,417.78,0.0,0.5699,800.0,376.825333,Medium,Main_0_2399
1997,RegionC,Valley,417.98,0.0,0.5612,877.65,378.441667,Medium,Main_0_2399
1998,RegionC,Valley,418.19,0.0,0.5511,950.0,364.794667,Medium,Main_0_2399
1999,RegionC,Flat,643.69,0.0,0.5402,1012.13,364.941333,Medium,Main_0_2399
2000,RegionC,Flat,644.03,0.0,0.5293,1059.81,356.605,Medium,Main_0_2399
2001,RegionC,Flat,644.38,0.0,0.5192,1089.78,352.884,Medium,Main_0_2399
2002,RegionC,Flat,644.73,0.0,0.5106,1100.0,358.107,Medium,Main_0_2399
2003,RegionC,Flat,645.09,0.0,0.5042,1089.78,362.670667,Medium,Main_0_2399
2004,RegionC,Flat,645.46,0.0,0.5003,1059.81,341.990667,Medium,Main_0_2399
2005,RegionC,Flat,645.83,0.0,0.4994,1012.13,338.474667,Medium,Main_0_2399
2006,RegionC,Flat,646.21,0.0,0.5015,950.0,309.1,Low,Main_0_2399
2007,RegionC,Flat,646.59,0.0,0.5064,877.65,271.508,Low,Main_0_2399
2008,RegionC,Flat,646.98,0.0,0.514,800.0,214.588,Low,Main_0_2399
2009,RegionC,Peak,938.69,0.0,0.5237,722.35,202.316667,Medium,Main_0_2399
2010,RegionC,Peak,939.27,0.0,0.5349,650.0,186.646667,Medium,Main_0_2399
2011,RegionC,Peak,939.85,0.0,0.5469,587.87,212.328333,Medium,Main_0_2399
2012,RegionC,Peak,940.43,0.0,0.5589,540.19,231.789333,Medium,Main_0_2399
2013,RegionC,Peak,941.02,0.0,0.5702,510.22,217.808,Medium,Main_0_2399
2014,RegionC,Flat,584.45,0.0,0.5799,500.0,247.368,Low,Main_0_2399
2015,RegionC,Flat,584.81,0.0,0.5875,510.22,282.816667,Low,Main_0_2399
2016,RegionC,Valley,422.63,0.0,0.5925,540.19,320.945333,Medium,Main_0_2399
2017,RegionC,Valley,422.9,0.0,0.5946,587.87,352.453333,Medium,Main_0_2399
2018,RegionC,Valley,423.16,0.0,0.5937,650.0,357.485,Medium,Main_0_2399
2019,RegionC,Valley,423.43,0.0,0.59,722.35,383.15,Medium,Main_0_2399
2020,RegionC,Valley,423.69,0.0,0.5836,800.0,383.78,Medium,Main_0_2399
2021,RegionC,Valley,423.95,0.0,0.5751,877.65,379.27,Medium,Main_0_2399
2022,RegionC,Valley,424.21,0.0,0.5651,950.0,380.628,Medium,Main_0_2399
2023,RegionC,Flat,653.04,0.0,0.5543,1012.13,362.656,Medium,Main_0_2399
2024,RegionC,Flat,653.43,0.0,0.5435,1059.81,347.549667,Medium,Main_0_2399
2025,RegionC,Flat,653.82,0.0,0.5334,1089.78,350.057,Medium,Main_0_2399
2026,RegionC,Flat,654.21,0.0,0.5249,1100.0,347.758,Medium,Main_0_2399
2027,RegionC,Flat,654.59,0.0,0.5185,1089.78,361.286667,Medium,Main_0_2399
2028,RegionC,Flat,654.97,0.0,0.5147,1059.81,340.083333,Medium,Main_0_2399
2029,RegionC,Flat,655.34,0.0,0.5137,1012.13,309.350333,Medium,Main_0_2399
2030,RegionC,Flat,655.7,0.0,0.5157,950.0,297.749333,Low,Main_0_2399
2031,RegionC,Flat,656.06,0.0,0.5207,877.65,276.037333,Low,Main_0_2399
2032,RegionC,Flat,656.41,0.0,0.5282,800.0,226.841667,Low,Main_0_2399
2033,RegionC,Peak,952.28,0.0,0.5378,722.35,207.632,Medium,Main_0_2399
2034,RegionC,Peak,952.77,0.0,0.5489,650.0,213.168,Medium,Main_0_2399
2035,RegionC,Peak,953.24,0.0,0.5608,587.87,202.12,Medium,Main_0_2399
2036,RegionC,Peak,953.7,0.0,0.5726,540.19,210.156667,Medium,Main_0_2399
2037,RegionC,Peak,954.14,0.0,0.5837,510.22,232.579333,Medium,Main_0_2399
2038,RegionC,Flat,592.49,0.0,0.5932,500.0,246.556667,Low,Main_0_2399
2039,RegionC,Flat,592.75,0.0,0.6006,510.22,284.876667,Low,Main_0_2399
2040,RegionC,Valley,428.28,0.0,0.6054,540.19,306.431667,Medium,Main_0_2399
2041,RegionC,Valley,428.45,0.0,0.6073,587.87,318.269333,Medium,Main_0_2399
2042,RegionC,Valley,428.61,0.0,0.6061,650.0,327.91,Medium,Main_0_2399
2043,RegionC,Valley,428.77,0.0,0.6021,722.35,350.643,Medium,Main_0_2399
2044,RegionC,Valley,428.92,0.0,0.5954,800.0,364.950333,Medium,Main_0_2399
2045,RegionC,Valley,429.06,0.0,0.5866,877.65,378.46,Medium,Main_0_2399
2046,RegionC,Valley,429.2,0.0,0.5763,950.0,379.265333,Medium,Main_0_2399
2047,RegionC,Flat,660.5,0.0,0.5651,1012.13,378.691333,Medium,Main_0_2399
2048,RegionC,Flat,660.68,0.0,0.554,1059.81,380.82,Medium,Main_0_2399
2049,RegionC,Flat,660.84,0.0,0.5436,1089.78,381.388667,Medium,Main_0_2399
2050,RegionC,Flat,661.0,0.0,0.5347,1100.0,382.510667,Medium,Main_0_2399
2051,RegionC,Flat,661.14,0.0,0.5278,1089.78,379.208333,Medium,Main_0_2399
2052,RegionC,Flat,661.27,0.0,0.5236,1059.81,317.776667,Medium,Main_0_2399
2053,RegionC,Flat,661.38,0.0,0.5222,1012.13,311.718333,Medium,Main_0_2399
2054,RegionC,Flat,661.48,0.0,0.5238,950.0,291.068667,Medium,Main_0_2399
2055,RegionC,Flat,661.57,0.0,0.5283,877.65,239.542667,Low,Main_0_2399
2056,RegionC,Flat,661.64,0.0,0.5353,800.0,230.950333,Low,Main_0_2399
2057,RegionC,Peak,959.47,0.0,0.5445,722.35,201.0,Medium,Main_0_2399
2058,RegionC,Peak,959.54,0.0,0.5551,650.0,198.726667,Medium,Main_0_2399
2059,RegionC,Peak,959.58,0.0,0.5665,587.87,192.319333,Medium,Main_0_2399
2060,RegionC,Peak,959.61,0.0,0.5778,540.19,191.538,Medium,Main_0_2399
2061,RegionC,Peak,959.61,0.0,0.5884,510.22,240.643667,Medium,Main_0_2399
2062,RegionC,Flat,595.61,0.0,0.5974,500.0,269.967,Low,Main_0_2399
2063,RegionC,Flat,595.59,0.0,0.6043,510.22,305.054667,Low,Main_0_2399
2064,RegionC,Valley,430.12,0.0,0.6086,540.19,308.66,Low,Main_0_2399
2065,RegionC,Valley,430.09,0.0,0.6099,587.87,355.352,Medium,Main_0_2399
2066,RegionC,Valley,430.05,0.0,0.6083,650.0,382.406667,Medium,Main_0_2399
2067,RegionC,Valley,430.0,0.0,0.6037,722.35,383.88,Medium,Main_0_2399
2068,RegionC,Valley,429.94,0.0,0.5965,800.0,368.881667,Medium,Main_0_2399
2069,RegionC,Valley,429.87,0.0,0.5871,877.65,368.24,Medium,Main_0_2399
2070,RegionC,Valley,429.8,0.0,0.5763,950.0,368.846667,Medium,Main_0_2399
2071,RegionC,Flat,661.09,0.0,0.5646,1012.13,367.221333,Medium,Main_0_2399
2072,RegionC,Flat,660.95,0.0,0.5529,1059.81,362.505,Medium,Main_0_2399
2073,RegionC,Flat,660.8,0.0,0.542,1089.78,380.18,Medium,Main_0_2399
2074,RegionC,Flat,660.63,0.0,0.5325,1100.0,382.084,Medium,Main_0_2399
2075,RegionC,Flat,660.46,0.0,0.5252,1089.78,370.350667,Medium,Main_0_2399
2076,RegionC,Flat,660.27,0.0,0.5204,1059.81,332.986667,Medium,Main_0_2399
2077,RegionC,Flat,660.07,0.0,0.5185,1012.13,305.573,Medium,Main_0_2399
2078,RegionC,Flat,659.86,0.0,0.5196,950.0,272.54,Low,Main_0_2399
2079,RegionC,Flat,659.64,0.0,0.5236,877.65,246.465333,Low,Main_0_2399
2080,RegionC,Flat,659.41,0.0,0.5301,800.0,220.104667,Low,Main_0_2399
2081,RegionC,Peak,955.8,0.0,0.5388,722.35,203.944667,Medium,Main_0_2399
2082,RegionC,Peak,955.44,0.0,0.5489,650.0,216.223,Medium,Main_0_2399
2083,RegionC,Peak,955.06,0.0,0.5598,587.87,177.424,Medium,Main_0_2399
2084,RegionC,Peak,954.68,0.0,0.5707,540.19,192.793333,Medium,Main_0_2399
2085,RegionC,Peak,954.28,0.0,0.5808,510.22,263.708667,Medium,Main_0_2399
2086,RegionC,Flat,592.06,0.0,0.5894,500.0,225.796,Low,Main_0_2399
2087,RegionC,Flat,591.8,0.0,0.5958,510.22,293.299667,Low,Main_0_2399
2088,RegionC,Valley,427.22,0.0,0.5997,540.19,351.354,Medium,Main_0_2399
2089,RegionC,Valley,427.03,0.0,0.6006,587.87,365.136667,Medium,Main_0_2399
2090,RegionC,Valley,426.83,0.0,0.5985,650.0,380.092,Medium,Main_0_2399
2091,RegionC,Valley,426.63,0.0,0.5936,722.35,377.493333,Medium,Main_0_2399
2092,RegionC,Valley,426.42,0.0,0.586,800.0,354.434,Medium,Main_0_2399
2093,RegionC,Valley,426.22,0.0,0.5763,877.65,339.085333,Medium,Main_0_2399
2094,RegionC,Valley,426.01,0.0,0.5651,950.0,317.990667,Medium,Main_0_2399
2095,RegionC,Flat,655.07,0.0,0.5531,1012.13,322.170667,Medium,Main_0_2399
2096,RegionC,Flat,654.74,0.0,0.5411,1059.81,330.393,Medium,Main_0_2399
2097,RegionC,Flat,654.41,0.0,0.5298,1089.78,341.869,Medium,Main_0_2399
2098,RegionC,Flat,654.08,0.0,0.5201,1100.0,364.73,Medium,Main_0_2399
2099,RegionC,Flat,653.75,0.0,0.5125,1089.78,373.838,Medium,Main_0_2399
2100,RegionC,Flat,653.42,0.0,0.5075,1059.81,337.343667,Medium,Main_0_2399
2101,RegionC,Flat,653.09,0.0,0.5054,1012.13,323.122667,Medium,Main_0_2399
2102,RegionC,Flat,652.75,0.0,0.5063,950.0,296.313,Low,Main_0_2399
2103,RegionC,Flat,652.42,0.0,0.51,877.65,276.993667,Low,Main_0_2399
2104,RegionC,Flat,652.1,0.0,0.5164,800.0,241.795,Low,Main_0_2399
2105,RegionC,Peak,945.06,0.0,0.5249,722.35,168.242,Medium,Main_0_2399
2106,RegionC,Peak,944.59,0.0,0.5349,650.0,165.83,Medium,Main_0_2399
2107,RegionC,Peak,944.13,0.0,0.5457,587.87,227.677333,Medium,Main_0_2399
2108,RegionC,Peak,943.67,0.0,0.5565,540.19,208.594,Medium,Main_0_2399
2109,RegionC,Peak,943.22,0.0,0.5666,510.22,252.433,Medium,Main_0_2399
2110,RegionC,Flat,585.17,0.0,0.5751,500.0,273.504667,Low,Main_0_2399
2111,RegionC,Flat,584.9,0.0,0.5815,510.22,289.064,Low,Main_0_2399
2112,RegionC,Valley,422.23,0.0,0.5853,540.19,333.833333,Medium,Main_0_2399
2113,RegionC,Valley,422.04,0.0,0.5863,587.87,378.32,Medium,Main_0_2399
2114,RegionC,Valley,421.86,0.0,0.5843,650.0,367.667,Medium,Main_0_2399
2115,RegionC,Valley,421.68,0.0,0.5793,722.35,372.186667,Medium,Main_0_2399
2116,RegionC,Valley,421.5,0.0,0.5718,800.0,374.062667,Medium,Main_0_2399
2117,RegionC,Valley,421.33,0.0,0.5622,877.65,370.42,Medium,Main_0_2399
2118,RegionC,Valley,421.17,0.0,0.5511,950.0,370.236,Medium,Main_0_2399
2119,RegionC,Flat,647.71,0.0,0.5392,1012.13,362.681333,Medium,Main_0_2399
2120,RegionC,Flat,647.47,0.0,0.5274,1059.81,372.932,Medium,Main_0_2399
2121,RegionC,Flat,647.25,0.0,0.5163,1089.78,360.741333,Medium,Main_0_2399
2122,RegionC,Flat,647.03,0.0,0.5068,1100.0,363.238667,Medium,Main_0_2399
2123,RegionC,Flat,646.83,0.0,0.4994,1089.78,335.55,Medium,Main_0_2399
2124,RegionC,Flat,646.63,0.0,0.4946,1059.81,326.922333,Medium,Main_0_2399
2125,RegionC,Flat,646.45,0.0,0.4927,1012.13,303.606333,Medium,Main_0_2399
2126,RegionC,Flat,646.28,0.0,0.4939,950.0,296.688,Low,Main_0_2399
2127,RegionC,Flat,646.12,0.0,0.4979,877.65,277.500333,Low,Main_0_2399
2128,RegionC,Flat,645.97,0.0,0.5046,800.0,232.755333,Low,Main_0_2399
2129,RegionC,Peak,936.47,0.0,0.5134,722.35,212.956667,Medium,Main_0_2399
2130,RegionC,Peak,936.29,0.0,0.5237,650.0,204.422,Medium,Main_0_2399
2131,RegionC,Peak,936.13,0.0,0.5349,587.87,246.61,Medium,Main_0_2399
2132,RegionC,Peak,935.99,0.0,0.546,540.19,241.560333,Medium,Main_0_2399
2133,RegionC,Peak,935.87,0.0,0.5564,510.22,263.350667,Medium,Main_0_2399
2134,RegionC,Flat,580.82,0.0,0.5653,500.0,257.476333,Low,Main_0_2399
2135,RegionC,Flat,580.77,0.0,0.5722,510.22,322.043333,Medium,Main_0_2399
2136,RegionC,Valley,419.42,0.0,0.5764,540.19,337.59,Medium,Main_0_2399
2137,RegionC,Valley,419.4,0.0,0.5778,587.87,385.86,Medium,Main_0_2399
2138,RegionC,Valley,419.39,0.0,0.5762,650.0,384.008333,Medium,Main_0_2399
2139,RegionC,Valley,419.39,0.0,0.5717,722.35,385.624,Medium,Main_0_2399
2140,RegionC,Valley,419.39,0.0,0.5647,800.0,387.34,Medium,Main_0_2399
2141,RegionC,Valley,419.41,0.0,0.5555,877.65,386.572333,Medium,Main_0_2399
2142,RegionC,Valley,419.44,0.0,0.5449,950.0,387.6,Medium,Main_0_2399
2143,RegionC,Flat,645.34,0.0,0.5335,1012.13,387.2,Medium,Main_0_2399
2144,RegionC,Flat,645.41,0.0,0.5222,1059.81,369.001333,Medium,Main_0_2399
2145,RegionC,Flat,645.5,0.0,0.5116,1089.78,368.321333,Medium,Main_0_2399
2146,RegionC,Flat,645.59,0.0,0.5026,1100.0,366.72,Medium,Main_0_2399
2147,RegionC,Flat,645.7,0.0,0.4957,1089.78,347.229333,Medium,Main_0_2399
2148,RegionC,Flat,645.83,0.0,0.4914,1059.81,353.672667,Medium,Main_0_2399
2149,RegionC,Flat,645.97,0.0,0.4901,1012.13,300.696,Medium,Main_0_2399
2150,RegionC,Flat,646.12,0.0,0.4917,950.0,271.980333,Low,Main_0_2399
2151,RegionC,Flat,646.29,0.0,0.4963,877.65,289.256,Low,Main_0_2399
2152,RegionC,Flat,646.47,0.0,0.5035,800.0,246.108667,Low,Main_0_2399
2153,RegionC,Peak,937.66,0.0,0.5129,722.35,225.436,Medium,Main_0_2399
2154,RegionC,Peak,937.95,0.0,0.5237,650.0,213.183333,Medium,Main_0_2399
2155,RegionC,Peak,938.27,0.0,0.5354,587.87,194.176667,Medium,Main_0_2399
2156,RegionC,Peak,938.61,0.0,0.5471,540.19,221.314667,Medium,Main_0_2399
2157,RegionC,Peak,938.96,0.0,0.558,510.22,242.715333,Medium,Main_0_2399
2158,RegionC,Flat,583.03,0.0,0.5675,500.0,288.553,Low,Main_0_2399
2159,RegionC,Flat,583.27,0.0,0.5748,510.22,315.305667,Low,Main_0_2399
2160,RegionC,Valley,421.43,0.0,0.5796,540.19,344.954667,Medium,Main_0_2399
2161,RegionC,Valley,421.62,0.0,0.5815,587.87,369.642667,Medium,Main_0_2399
2162,RegionC,Valley,421.82,0.0,0.5804,650.0,376.572,Medium,Main_0_2399
2163,RegionC,Valley,422.02,0.0,0.5764,722.35,386.653333,Medium,Main_0_2399
2164,RegionC,Valley,422.23,0.0,0.5699,800.0,373.68,Medium,Main_0_2399
2165,RegionC,Valley,422.44,0.0,0.5612,877.65,371.793333,Medium,Main_0_2399
2166,RegionC,Valley,422.66,0.0,0.5511,950.0,364.266667,Medium,Main_0_2399
2167,RegionC,Flat,650.6,0.0,0.5402,1012.13,367.594667,Medium,Main_0_2399
2168,RegionC,Flat,650.96,0.0,0.5293,1059.81,359.18,Medium,Main_0_2399
