Hour,Region,AITrainingPower_MW,GPU_Utilization_Percent,UsedRenewable_MW,RenewableCharge_MW,Curtailment_MW,IT_Load_MW,Total_Load_MW,GridPurchase_MW,GridCharge_MW,GridSell_MW,NetGridImport_MW,CarbonEmission_tCO2,SOC_MWh,ChargePower_MW,DischargePower_MW,Baseline_AI_IT_Load_MW
1189,RegionD,55.5306666667,27.904212,178.0756,0.0,654.0544,332.05,425.024,246.9484,0.0,180.0,66.9484,96.8779,900.0,0.0,0.0,61.899
1190,RegionD,41.04,21.569293,162.5004,0.0,607.4996,302.27,386.9056,224.4052,0.0,180.0,44.4052,88.3708,900.0,0.0,0.0,47.14
1191,RegionD,54.4,27.068614,154.3849,0.0,543.2651,287.875,368.48,214.0951,0.0,180.0,34.0951,85.1242,900.0,0.0,0.0,60.245
1192,RegionD,102.6293333333,47.918931,139.0816,0.0,480.9184,261.208,334.3462,195.2646,0.0,180.0,15.2646,78.7502,900.0,0.0,0.0,108.9426666667
1193,RegionD,138.864,63.036685,115.6976,0.0,426.6524,219.81,281.3568,0.0,0.0,180.0,-180.0,0.0,721.8719,0.0,165.6592,144.784
1194,RegionD,102.992,49.368207,115.541,0.0,354.459,222.88,285.2864,0.0,0.0,180.0,-180.0,0.0,539.3499,0.0,169.7454,111.212
1195,RegionD,149.6533333333,67.528306,121.4194,0.0,286.4506,238.48,305.2544,1.835,0.0,180.0,-178.165,0.7858,343.651,0.0,182.0,155.4416666667
1196,RegionD,189.464,83.676404,132.7073,0.0,227.4827,265.84,340.2752,25.5679,0.0,180.0,-154.4321,11.1808,147.9521,0.0,182.0,194.1406666667
1197,RegionD,165.12,75.83673,126.978,0.0,203.242,259.53,332.1984,151.325,0.0,180.0,-28.675,67.4455,90.0,0.0,53.8954,173.4983333333
1198,RegionD,140.6133333333,65.557065,140.3328,71.9334,129.4802,292.36,374.2208,233.888,0.0,158.2536,75.6344,105.9513,157.6174,71.9334,0.0,149.23
1199,RegionD,82.936,42.002944,144.8571,73.0726,131.5306,306.87,392.7936,247.9365,0.0,160.7597,87.1768,113.7037,226.3057,73.0726,0.0,92.9093333333
1200,RegionD,62.936,31.348505,169.4501,74.148,133.4664,363.67,465.4976,358.4475,62.4,163.1256,195.322,165.7103,354.6608,136.548,0.0,69.726
1201,RegionD,49.1226666667,26.545516,178.9284,81.7883,147.219,387.2,495.616,379.0876,62.4,179.9343,199.1533,175.7829,490.1978,144.1883,0.0,57.476
1202,RegionD,15.5573333333,14.404438,178.8872,94.2226,196.8903,388.21,496.9088,380.4216,62.4,180.0,200.4216,176.0972,637.423,156.6226,0.0,26.7753333333
1203,RegionD,86.0,42.531703,208.4756,102.7749,231.0995,451.14,577.4592,431.3836,62.4,180.0,251.3836,198.3502,792.6874,165.1749,0.0,94.5966666667
1204,RegionD,143.2,66.521739,218.0481,51.7624,350.1895,467.97,599.0016,443.3535,62.4,180.0,263.3535,201.5928,900.0,114.1624,0.0,151.416
1205,RegionD,136.28,61.436821,231.1709,0.0,466.4791,489.72,626.8416,395.6707,0.0,180.0,215.6707,177.2209,900.0,0.0,0.0,141.4
1206,RegionD,157.456,69.617301,229.1184,0.0,540.8816,477.33,610.9824,381.864,0.0,180.0,201.864,168.0202,900.0,0.0,0.0,161.3826666667
1207,RegionD,110.4853333333,51.243207,236.6117,0.0,595.5183,483.61,619.0208,382.4091,0.0,180.0,202.4091,165.0095,900.0,0.0,0.0,116.736
1208,RegionD,104.224,46.58288,239.4363,0.0,640.3737,479.64,613.9392,374.5029,0.0,180.0,194.5029,158.4147,900.0,0.0,0.0,107.654
1209,RegionD,74.7866666667,33.18048,219.617,0.0,690.163,431.35,552.128,332.511,0.0,180.0,152.511,138.0253,900.0,0.0,0.0,76.8866666667
1210,RegionD,97.5866666667,43.880208,219.6357,0.0,700.3643,423.68,542.3104,322.6747,0.0,180.0,142.6747,131.7481,900.0,0.0,0.0,101.1866666667
1211,RegionD,136.16,63.111413,192.8662,0.0,716.9138,366.42,469.0176,276.1514,0.0,180.0,96.1514,111.3166,900.0,0.0,0.0,143.96
1212,RegionD,119.792,59.001359,181.6259,0.0,698.1841,341.11,436.6208,254.9949,0.0,180.0,74.9949,101.947,900.0,0.0,0.0,131.772
1213,RegionD,96.496,48.580163,179.0152,0.0,653.1148,333.802,427.2666,248.2514,0.0,180.0,68.2514,99.0027,900.0,0.0,0.0,107.696
1214,RegionD,83.456,44.252717,178.3165,0.0,591.6835,331.69,424.5632,246.2467,0.0,180.0,66.2467,98.4987,900.0,0.0,0.0,96.296
1215,RegionD,106.0026666667,53.395607,155.7879,0.0,541.8621,290.491,371.8285,216.0406,0.0,180.0,36.0406,87.1508,900.0,0.0,0.0,118.333
1216,RegionD,105.096,51.212636,137.464,0.0,482.536,258.17,330.4576,192.9936,0.0,180.0,12.9936,78.8958,900.0,0.0,0.0,114.796
1217,RegionD,137.8053333333,61.709692,116.2292,0.0,426.1208,220.82,282.6496,0.0,0.0,180.0,-180.0,0.0,721.0534,0.0,166.4204,142.5136666667
1218,RegionD,117.1146666667,54.534647,116.6556,0.0,353.3444,225.03,288.0384,0.0,0.0,180.0,-180.0,0.0,536.7708,0.0,171.3828,124.193
1219,RegionD,115.584,53.459013,134.2599,0.0,273.6101,263.7,337.536,21.2761,0.0,180.0,-158.7239,9.2041,341.0718,0.0,182.0,122.0356666667
1220,RegionD,124.0,54.90942,129.163,0.0,231.027,258.74,331.1872,20.0242,0.0,180.0,-159.9758,8.8367,145.3729,0.0,182.0,127.3266666667
1221,RegionD,126.424,57.211277,118.1909,0.0,212.0291,241.57,309.2096,139.5219,0.0,180.0,-40.4781,62.6872,90.0,0.0,51.4968,131.624
1222,RegionD,128.1573333333,59.124774,143.664,71.2672,128.281,299.3,383.104,239.44,0.0,156.7878,82.6522,109.2325,156.9912,71.2672,0.0,135.0906666667
1223,RegionD,143.9573333333,65.647645,146.2921,72.7856,131.014,309.91,396.6848,250.3927,0.0,160.1283,90.2644,115.5562,225.4096,72.7856,0.0,150.6173333333
1224,RegionD,146.8,67.300725,150.9241,77.8532,140.1357,323.91,414.6048,326.0807,62.4,171.277,154.8037,151.5297,357.2476,140.2532,0.0,154.1166666667
1225,RegionD,126.976,59.326313,176.9506,82.1839,148.7355,382.92,490.1376,375.587,62.4,180.0,195.587,174.9484,493.1564,144.5839,0.0,134.9443333333
1226,RegionD,102.528,49.103261,205.4062,88.9188,175.675,445.76,570.5728,427.5666,62.4,180.0,247.5666,198.6047,635.3961,151.3188,0.0,110.728
1227,RegionD,88.2453333333,42.660779,204.0024,103.6695,234.6781,441.46,565.0688,423.4664,62.4,180.0,243.4664,195.218,791.5014,166.0695,0.0,95.8886666667
1228,RegionD,99.3333333333,46.251132,217.9176,53.024,349.0583,467.69,598.6432,443.1256,62.4,180.0,263.1256,201.8437,900.0,115.424,0.0,105.3316666667
1229,RegionD,103.44,48.119339,216.7687,0.0,480.8813,459.21,587.7888,371.0201,0.0,180.0,191.0201,166.3283,900.0,0.0,0.0,109.5216666667
1230,RegionD,93.8586666667,42.433197,223.5408,0.0,546.4592,465.71,596.1088,372.568,0.0,180.0,192.568,163.9299,900.0,0.0,0.0,97.5586666667
1231,RegionD,93.248,42.790987,234.9824,0.0,597.1476,480.28,614.7584,379.776,0.0,180.0,199.776,163.7214,900.0,0.0,0.0,97.8946666667
1232,RegionD,113.0933333333,52.410553,223.8113,0.0,655.9987,448.34,573.8752,350.0639,0.0,180.0,170.0639,147.797,900.0,0.0,0.0,119.5583333333
1233,RegionD,121.7493333333,57.539629,219.2046,0.0,690.5754,430.54,551.0912,331.8866,0.0,180.0,151.8866,137.3679,900.0,0.0,0.0,130.3543333333
1234,RegionD,131.4293333333,62.614357,203.7623,0.0,716.2377,393.06,503.1168,299.3545,0.0,180.0,119.3545,121.7475,900.0,0.0,0.0,141.4543333333
1235,RegionD,124.1733333333,58.601676,193.4663,0.0,716.3137,367.56,470.4768,277.0105,0.0,180.0,97.0105,111.0812,900.0,0.0,0.0,132.8266666667
1236,RegionD,96.512,44.590127,182.0465,0.0,697.7635,341.9,437.632,255.5855,0.0,180.0,75.5855,101.5697,900.0,0.0,0.0,101.6886666667
1237,RegionD,74.2133333333,34.662591,173.0661,0.0,659.0639,322.709,413.0675,240.0014,0.0,180.0,60.0014,95.0406,900.0,0.0,0.0,78.6733333333
1238,RegionD,72.44,31.554574,166.1184,0.0,603.8816,309.0,395.52,229.4016,0.0,180.0,49.4016,91.0266,900.0,0.0,0.0,73.4333333333
1239,RegionD,120.8,53.940217,148.6547,0.0,548.9953,277.19,354.8032,206.1485,0.0,180.0,26.1485,82.4182,900.0,0.0,0.0,124.5
1240,RegionD,133.488,63.123868,130.361,0.0,489.639,244.83,313.3824,183.0214,0.0,180.0,3.0214,74.087,900.0,0.0,0.0,142.7386666667
1241,RegionD,136.7066666667,64.827899,120.498,0.0,421.852,228.93,293.0304,0.0,0.0,180.0,-180.0,0.0,714.4813,0.0,172.5324,146.5943333333
1242,RegionD,130.5066666667,62.332428,120.6732,0.0,349.3268,232.78,297.9584,0.0,0.0,180.0,-180.0,0.0,523.852,0.0,177.2852,140.648
1243,RegionD,124.5093333333,59.086277,121.9591,0.0,285.9109,239.54,306.6112,2.6521,0.0,180.0,-177.3479,1.1338,328.153,0.0,182.0,133.6233333333
1244,RegionD,145.6053333333,66.992754,122.5286,0.0,237.6614,245.45,314.176,9.6474,0.0,180.0,-170.3526,4.2043,132.4541,0.0,182.0,153.1753333333
1245,RegionD,156.944,72.785326,123.3134,0.0,206.9066,252.04,322.6112,159.8154,0.0,180.0,-20.1846,70.8782,90.0,0.0,39.4823,165.944
1246,RegionD,124.5946666667,58.029891,140.0784,71.9843,129.5718,291.83,373.5424,233.464,0.0,158.3655,75.0985,105.0821,157.6653,71.9843,0.0,132.1333333333
1247,RegionD,121.192,55.118886,144.0263,73.2387,131.8297,305.11,390.5408,246.5145,0.0,161.1252,85.3893,112.1641,226.5097,73.2387,0.0,126.582
1248,RegionD,120.3226666667,53.697917,162.2606,75.5859,136.0546,348.24,445.7472,345.8866,62.4,166.289,179.5977,158.3815,356.2164,137.9859,0.0,124.1643333333
1249,RegionD,71.4746666667,31.533062,172.4404,83.0859,152.3437,373.16,477.6448,367.6044,62.4,180.0,187.6044,168.5834,492.9732,145.4859,0.0,73.204
1250,RegionD,68.056,29.643342,178.0577,94.3885,197.5538,386.41,494.6048,378.9471,62.4,180.0,198.9471,173.2167,640.3543,156.7885,0.0,69.156
1251,RegionD,67.52,32.947237,203.3832,103.7934,235.1735,440.12,563.3536,422.3704,62.4,180.0,242.3704,191.4605,796.5761,166.1934,0.0,73.8183333333
1252,RegionD,85.12,43.067255,205.4909,47.6254,366.8837,441.02,564.5056,421.4147,62.4,180.0,241.4147,188.5831,900.0,110.0254,0.0,95.315
1253,RegionD,86.9253333333,41.187726,211.3733,0.0,486.2767,447.78,573.1584,361.7851,0.0,180.0,181.7851,159.2216,900.0,0.0,0.0,93.2253333333
1254,RegionD,74.1173333333,34.0976,224.6304,0.0,545.3696,467.98,599.0144,374.384,0.0,180.0,194.384,161.5467,900.0,0.0,0.0,77.9656666667
1255,RegionD,56.7626666667,27.225996,227.076,0.0,605.054,464.12,594.0736,366.9976,0.0,180.0,186.9976,154.9831,900.0,0.0,0.0,61.3426666667
1256,RegionD,30.008,15.866168,220.9859,0.0,658.8241,442.68,566.6304,345.6445,0.0,180.0,165.6445,142.8203,900.0,0.0,0.0,34.588
1257,RegionD,31.5893333333,16.537591,229.9932,0.0,679.7868,451.73,578.2144,348.2212,0.0,180.0,168.2212,140.8903,900.0,0.0,0.0,36.1693333333
1258,RegionD,60.2106666667,29.301404,217.2303,0.0,702.7697,419.04,536.3712,319.1409,0.0,180.0,139.1409,126.7628,900.0,0.0,0.0,65.6906666667
1259,RegionD,57.424,29.150815,211.5833,0.0,698.1967,401.98,514.5344,302.9511,0.0,180.0,122.9511,118.575,900.0,0.0,0.0,64.424
1260,RegionD,68.48,31.633832,198.4887,0.0,681.3213,372.78,477.1584,278.6697,0.0,180.0,98.6697,107.9845,900.0,0.0,0.0,72.2333333333
1261,RegionD,79.5333333333,39.883379,174.6112,0.0,657.5188,325.59,416.7552,242.144,0.0,180.0,62.144,93.4434,900.0,0.0,0.0,88.5333333333
1262,RegionD,61.288,34.136096,168.5048,0.0,601.4952,313.439,401.2019,232.6971,0.0,180.0,52.6971,89.9607,900.0,0.0,0.0,73.1313333333
1263,RegionD,71.4746666667,39.671649,148.9657,0.0,548.6843,277.77,355.5456,206.5799,0.0,180.0,26.5799,80.4629,900.0,0.0,0.0,84.988
1264,RegionD,43.3786666667,26.310009,133.4014,0.0,486.5986,250.54,320.6912,187.2898,0.0,180.0,7.2898,73.8671,900.0,0.0,0.0,54.8753333333
1265,RegionD,81.92,40.557065,130.1144,0.0,412.2356,247.2,316.416,4.3016,0.0,180.0,-175.6984,1.7245,704.3011,0.0,182.0,90.3
1266,RegionD,117.3066666667,54.630888,120.2221,0.0,349.7779,231.91,296.8448,0.0,0.0,180.0,-180.0,0.0,514.3842,0.0,176.6227,124.2866666667
1267,RegionD,138.8293333333,63.619792,126.9639,0.0,280.9061,249.37,319.1936,10.2297,0.0,180.0,-169.7703,4.2627,318.6853,0.0,182.0,145.4893333333
1268,RegionD,126.5226666667,58.462409,136.5961,0.0,223.5939,273.63,350.2464,31.6503,0.0,180.0,-148.3497,13.4514,122.9864,0.0,182.0,133.2246666667
1269,RegionD,114.336,53.584692,132.7855,0.0,197.4345,271.4,347.392,183.9291,0.0,180.0,3.9291,79.5677,90.0,0.0,30.6773,121.5726666667
1270,RegionD,107.4933333333,55.686141,131.616,73.6768,132.6182,274.2,350.976,219.36,0.0,162.089,57.271,96.3429,159.2562,73.6768,0.0,121.94
1271,RegionD,106.6586666667,55.335145,159.3112,70.1818,126.3272,337.49,431.9872,272.676,0.0,154.3999,118.2761,121.0954,225.2271,70.1818,0.0,120.932
1272,RegionD,86.888,45.747283,168.8583,74.2663,133.6794,362.4,463.872,357.4137,62.4,163.3859,194.0277,159.7639,353.6934,136.6663,0.0,99.463
1273,RegionD,120.48,57.821558,174.2241,82.7292,150.9167,377.02,482.5856,370.7615,62.4,180.0,190.7615,165.9899,490.1148,145.1292,0.0,129.884
1274,RegionD,138.256,63.233696,183.9744,93.2051,192.8205,399.25,511.04,389.4656,62.4,180.0,209.4656,173.7796,636.3836,155.6051,0.0,144.612
1275,RegionD,141.6,62.40942,189.5523,106.5595,246.2382,410.19,525.0432,397.8909,62.4,180.0,217.8909,176.0269,795.2056,168.9595,0.0,144.892
1276,RegionD,122.4613333333,56.366621,212.9181,49.0834,357.9986,456.96,584.9088,434.3907,62.4,180.0,254.3907,189.6984,900.0,111.4834,0.0,128.8946666667
1277,RegionD,122.2106666667,60.426857,222.8062,0.0,474.8438,472.0,604.16,381.3538,0.0,180.0,201.3538,163.7152,900.0,0.0,0.0,134.7773333333
1278,RegionD,170.008,81.9101,230.1168,0.0,539.8832,479.41,613.6448,383.528,0.0,180.0,203.528,161.3886,900.0,0.0,0.0,184.3246666667
1279,RegionD,160.9306666667,78.584692,239.6109,0.0,592.5191,489.74,626.8672,387.2563,0.0,180.0,207.2563,159.4722,900.0,0.0,0.0,175.9856666667
1280,RegionD,137.2933333333,65.2774,226.7117,0.0,653.0983,454.15,581.312,354.6003,0.0,180.0,174.6003,142.7975,900.0,0.0,0.0,147.5333333333
1281,RegionD,141.56,65.621603,207.9424,0.0,701.8376,408.42,522.7776,314.8352,0.0,180.0,134.8352,124.1395,900.0,0.0,0.0,149.64
1282,RegionD,127.5013333333,59.625226,205.2501,0.0,714.7499,395.93,506.7904,301.5403,0.0,180.0,121.5403,116.6961,900.0,0.0,0.0,135.4613333333
1283,RegionD,115.616,55.485734,204.0618,0.0,705.7182,387.69,496.2432,292.1814,0.0,180.0,112.1814,111.438,900.0,0.0,0.0,124.915
1284,RegionD,76.1466666667,36.398324,184.8366,0.0,694.9734,347.14,444.3392,259.5026,0.0,180.0,79.5026,98.0141,900.0,0.0,0.0,82.116
1285,RegionD,69.7466666667,32.030118,184.539,0.0,647.591,344.102,440.4506,255.9116,0.0,180.0,75.9116,96.2995,900.0,0.0,0.0,73.3033333333
1286,RegionD,84.9493333333,40.89221,169.701,0.0,600.299,315.664,404.0499,234.3489,0.0,180.0,54.3489,88.373,900.0,0.0,0.0,92.0493333333
1287,RegionD,88.44,42.462636,161.3063,0.0,536.3437,300.781,384.9997,223.6934,0.0,180.0,43.6934,85.0482,900.0,0.0,0.0,95.67
1288,RegionD,138.432,62.309783,143.6298,0.0,476.3702,269.75,345.28,201.6502,0.0,180.0,21.6502,77.6958,900.0,0.0,0.0,143.632
1289,RegionD,110.6453333333,50.391757,124.1772,0.0,418.1728,235.92,301.9776,0.0,0.0,180.0,-180.0,0.0,708.8167,0.0,177.8004,115.6686666667
1290,RegionD,87.4933333333,38.303895,126.5985,0.0,343.4015,244.21,312.5888,3.9903,0.0,180.0,-176.0097,1.5961,513.1178,0.0,182.0,89.1933333333
1291,RegionD,80.016,35.806159,119.4439,0.0,288.4261,234.6,300.288,0.0,0.0,180.0,-180.0,0.0,318.6618,0.0,180.8441,82.6753333333
1292,RegionD,48.6586666667,23.139719,123.0628,0.0,237.1272,246.52,315.5456,10.4828,0.0,180.0,-169.5172,4.3713,122.9629,0.0,182.0,52.2986666667
1293,RegionD,48.48,24.456522,129.0231,0.0,201.1969,263.71,337.5488,177.8702,0.0,180.0,-2.1298,75.577,90.0,0.0,30.6555,54.18
1294,RegionD,65.76,34.04212,125.4384,74.9123,134.8422,261.33,334.5024,209.064,0.0,164.8071,44.2569,90.2529,160.4176,74.9123,0.0,74.73
1295,RegionD,128.16,59.091938,140.0658,74.0308,133.2555,296.72,379.8016,239.7358,0.0,162.8678,76.8679,104.7406,230.0066,74.0308,0.0,135.0033333333
1296,RegionD,97.36,45.074728,162.61,75.516,135.9288,348.99,446.7072,346.4972,62.4,166.1352,180.362,152.5281,359.6476,137.916,0.0,102.82
1297,RegionD,67.6586666667,33.731884,180.8323,81.4075,146.5336,391.32,500.8896,382.4573,62.4,179.0966,203.3607,168.7402,494.8267,143.8075,0.0,74.9873333333
1298,RegionD,100.4266666667,46.548913,190.2459,91.9508,187.8033,412.86,528.4608,400.6149,62.4,180.0,220.6149,176.2706,639.9165,154.3508,0.0,106.18
1299,RegionD,108.448,53.238225,195.9663,105.2767,241.1069,424.07,542.8096,409.2433,62.4,180.0,229.2433,178.6756,797.5326,167.6767,0.0,119.0346666667
1300,RegionD,83.6933333333,43.586957,216.599,46.6079,356.7931,464.86,595.0208,440.8218,62.4,180.0,260.8218,190.0824,900.0,109.0079,0.0,95.545
1301,RegionD,76.8666666667,38.571105,217.8497,0.0,479.8003,461.5,590.72,372.8703,0.0,180.0,192.8703,158.1716,900.0,0.0,0.0,85.6016666667
1302,RegionD,80.4906666667,40.289855,226.4544,0.0,543.5456,471.78,603.8784,377.424,0.0,180.0,197.424,157.0461,900.0,0.0,0.0,89.3506666667
1303,RegionD,82.6,44.247056,228.4606,0.0,603.6694,466.95,597.696,369.2354,0.0,180.0,189.2354,150.4265,900.0,0.0,0.0,95.9066666667
1304,RegionD,112.128,53.265399,249.4303,0.0,630.3797,499.66,639.5648,390.1345,0.0,180.0,210.1345,155.5466,900.0,0.0,0.0,120.3096666667
1305,RegionD,98.288,44.919611,213.935,0.0,695.845,420.19,537.8432,323.9082,0.0,180.0,143.9082,126.5509,900.0,0.0,0.0,102.8396666667
1306,RegionD,64.504,31.25,223.0053,0.0,696.9947,430.18,550.6304,327.6251,0.0,180.0,147.6251,125.7425,900.0,0.0,0.0,70.0403333333
1307,RegionD,83.3013333333,38.769248,188.0817,0.0,721.6983,357.33,457.3824,269.3007,0.0,180.0,89.3007,101.9303,900.0,0.0,0.0,88.2853333333
1308,RegionD,56.0,29.54144,193.6434,0.0,686.1666,363.68,465.5104,271.867,0.0,180.0,91.867,102.0317,900.0,0.0,0.0,64.445
1309,RegionD,53.9013333333,26.299819,181.1057,0.0,651.0243,337.7,432.256,251.1503,0.0,180.0,71.1503,93.9805,900.0,0.0,0.0,58.7996666667
1310,RegionD,13.4133333333,7.991395,171.1407,0.0,598.8593,318.342,407.4778,236.3371,0.0,180.0,56.3371,88.7446,900.0,0.0,0.0,16.6733333333
1311,RegionD,52.96,26.766304,155.8318,0.0,541.8182,290.573,371.9334,216.1016,0.0,180.0,36.1016,81.9025,900.0,0.0,0.0,59.14
1312,RegionD,85.76,41.732337,136.6174,0.0,483.3826,256.58,328.4224,191.805,0.0,180.0,11.805,73.749,900.0,0.0,0.0,93.584
1313,RegionD,120.2053333333,56.234149,118.2189,0.0,424.1311,224.6,287.488,0.0,0.0,180.0,-180.0,0.0,717.9902,0.0,169.2691,127.8536666667
1314,RegionD,151.36,69.270833,120.9168,0.0,349.0832,233.25,298.56,0.0,0.0,180.0,-180.0,0.0,526.976,0.0,177.6432,158.7266666667
1315,RegionD,148.728,70.825408,117.219,0.0,290.651,230.23,294.6944,0.0,0.0,180.0,-180.0,0.0,336.1422,0.0,177.4754,159.928
1316,RegionD,148.512,71.011096,109.9288,0.0,250.2612,220.21,281.8688,0.0,0.0,180.0,-180.0,0.0,151.2605,0.0,171.94,160.1203333333
1317,RegionD,109.9493333333,55.889946,113.1564,0.0,217.0636,231.28,296.0384,125.9098,0.0,180.0,-54.0902,53.6501,90.0,0.0,56.9723,123.401
1318,RegionD,78.1466666667,44.782609,136.2048,72.759,130.9663,283.76,363.2128,227.008,0.0,160.0699,66.9381,98.3626,158.3935,72.759,0.0,95.1266666667
1319,RegionD,82.664,45.43365,154.7512,71.0938,127.9688,327.83,419.6224,264.8712,0.0,156.4063,108.4649,116.2785,225.2216,71.0938,0.0,97.7973333333
1320,RegionD,71.52,37.276947,160.3595,75.9661,136.739,344.16,440.5248,342.5653,62.4,167.1254,175.4399,151.6194,355.2858,138.3661,0.0,81.6116666667
1321,RegionD,77.0933333333,40.02038,176.3591,82.3022,149.2087,381.64,488.4992,374.5401,62.4,180.0,194.5401,166.2958,491.3058,144.7022,0.0,87.74
1322,RegionD,67.9066666667,35.585371,181.2142,93.7572,195.0286,393.26,503.3728,384.5586,62.4,180.0,204.5586,170.4364,638.0935,156.1572,0.0,77.7786666667
1323,RegionD,76.4586666667,37.5351,214.6078,101.5484,226.1938,464.41,594.4448,442.237,62.4,180.0,262.237,194.6727,792.2051,163.9484,0.0,83.9236666667
1324,RegionD,119.1866666667,53.594882,191.9226,52.2754,375.802,411.9,527.232,397.7094,62.4,180.0,217.7094,173.0831,900.0,114.6754,0.0,123.4666666667
1325,RegionD,94.28,43.352582,235.0511,0.0,462.5989,497.94,637.3632,402.3121,0.0,180.0,222.3121,172.431,900.0,0.0,0.0,99.052
1326,RegionD,89.128,40.360054,219.2928,0.0,550.7072,456.86,584.7808,365.488,0.0,180.0,185.488,153.7974,900.0,0.0,0.0,92.833
1327,RegionD,74.5093333333,35.598958,234.4198,0.0,597.7102,479.13,613.2864,378.8666,0.0,180.0,198.8666,156.2825,900.0,0.0,0.0,80.3426666667
1328,RegionD,90.272,40.52423,234.01,0.0,645.8,468.77,600.0256,366.0156,0.0,180.0,186.0156,147.9435,900.0,0.0,0.0,93.4036666667
1329,RegionD,100.0426666667,44.638813,230.0645,0.0,679.7155,451.87,578.3936,348.3291,0.0,180.0,168.3291,138.1125,900.0,0.0,0.0,103.1043333333
1330,RegionD,70.0906666667,32.072011,219.9986,0.0,700.0014,424.38,543.2064,323.2078,0.0,180.0,143.2078,126.0187,900.0,0.0,0.0,73.2666666667
1331,RegionD,91.088,40.24683,197.656,0.0,712.124,375.52,480.6656,283.0096,0.0,180.0,103.0096,108.9587,900.0,0.0,0.0,93.1813333333
1332,RegionD,70.72,31.793478,181.1466,0.0,698.6634,340.21,435.4688,254.3222,0.0,180.0,74.3222,97.1765,900.0,0.0,0.0,73.1
1333,RegionD,52.3893333333,25.018116,182.9097,0.0,649.2203,341.064,436.5619,253.6522,0.0,180.0,73.6522,96.7429,900.0,0.0,0.0,56.336
1334,RegionD,43.68,21.055254,164.3443,0.0,605.6557,305.7,391.296,226.9517,0.0,180.0,46.9517,86.8998,900.0,0.0,0.0,47.2853333333
1335,RegionD,49.9306666667,26.039402,154.4123,0.0,543.2377,287.926,368.5453,214.133,0.0,180.0,34.133,82.8052,900.0,0.0,0.0,57.054
1336,RegionD,35.7333333333,19.587862,145.8768,0.0,474.1232,273.97,350.6816,204.8048,0.0,180.0,24.8048,80.3859,900.0,0.0,0.0,42.2333333333
1337,RegionD,25.6,16.082428,129.4933,0.0,412.8567,246.02,314.9056,3.4123,0.0,180.0,-176.5877,1.3646,704.3011,0.0,182.0,33.1533333333
1338,RegionD,62.5866666667,30.81635,128.1122,0.0,341.8878,247.13,316.3264,6.2142,0.0,180.0,-173.7858,2.5385,508.6022,0.0,182.0,68.7116666667
1339,RegionD,71.52,33.530344,126.4599,0.0,281.4101,248.38,317.9264,9.4665,0.0,180.0,-170.5335,3.9542,312.9032,0.0,182.0,76.0566666667
1340,RegionD,112.9866666667,51.261322,119.7581,0.0,240.4319,239.9,307.072,5.3139,0.0,180.0,-174.6861,2.268,117.2043,0.0,182.0,117.7066666667
1341,RegionD,103.3173333333,48.256341,125.1139,0.0,205.1061,255.72,327.3216,176.9077,0.0,180.0,-3.0923,77.0256,90.0,0.0,25.3,109.7453333333
1342,RegionD,102.0186666667,52.088995,143.8608,71.2278,128.2101,299.71,383.6288,239.768,0.0,156.7012,83.0668,106.1693,156.9542,71.2278,0.0,114.792
1343,RegionD,80.9946666667,42.874774,155.9077,70.8625,127.5524,330.28,422.7584,266.8507,0.0,155.8974,110.9533,119.7092,223.5649,70.8625,0.0,93.2446666667
1344,RegionD,78.2906666667,41.36096,161.7713,75.6837,136.2307,347.19,444.4032,345.0319,62.4,166.5042,178.5277,156.1269,353.3636,138.0837,0.0,90.0933333333
1345,RegionD,67.36,37.428668,178.896,81.7948,147.2306,387.13,495.5264,379.0304,62.4,179.9485,199.0818,172.1177,488.9067,144.1948,0.0,80.255
1346,RegionD,74.7626666667,38.434103,185.2923,92.9415,191.7662,402.11,514.7008,391.8085,62.4,180.0,211.8085,177.646,634.9277,155.3415,0.0,84.511
1347,RegionD,75.3253333333,38.970788,201.2944,104.2111,236.8444,435.6,557.568,418.6736,62.4,180.0,238.6736,188.6124,791.5422,166.6111,0.0,85.612
1348,RegionD,71.88,36.67346,206.2085,52.9806,360.8109,442.56,566.4768,422.6683,62.4,180.0,242.6683,188.341,900.0,115.3806,0.0,80.9383333333
1349,RegionD,58.24,30.109828,216.1032,0.0,481.5468,457.8,585.984,369.8808,0.0,180.0,189.8808,162.4147,900.0,0.0,0.0,66.1616666667
1350,RegionD,91.04,43.366168,215.8512,0.0,554.1488,449.69,575.6032,359.752,0.0,180.0,179.752,155.233,900.0,0.0,0.0,97.835
1351,RegionD,98.592,45.122283,220.1138,0.0,612.0162,449.89,575.8592,355.7454,0.0,180.0,175.7454,150.587,900.0,0.0,0.0,103.172
1352,RegionD,90.6933333333,42.062953,230.8351,0.0,648.9749,462.41,591.8848,361.0497,0.0,180.0,181.0497,149.8356,900.0,0.0,0.0,95.7066666667
